Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
46014010,46,46014,,Salas de Teatro,La Rioja,Capital,La Rioja,Play�n del Pueblo Cultural,Pasaje Diaguita s/n,s/d,5300,s/d,s/d,s/d,s/d,-29.41224490,-66.85196270,Precisa,Relevamiento 2017,P�blico,18,21
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Plaza 25 de Mayo,Bv. Santa Fe y San Lorenzo,s/d,2300,s/d,s/d,s/d,s/d,-31.25267000,-61.49169000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,21
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Plaza 9 De Julio,Avellaneda 943,s/d,2300,s/d,s/d,s/d,s/d,-31.24462200,-61.50037000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,23
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Plaza de la M�sica,Int. Mestre 1160,s/d,5000,351,4262300,s/d,s/d,-31.40580000,-64.19740000,Precisa,Relevamiento 2017,Privado,18,21
06760010,06,06760,,Salas de Teatro,Buenos Aires,San Miguel,San Miguel,Plaza de las Carretas,Avenida Per�n y San Jos�,s/d,1663,s/d,s/d,laplazadelascarretas@yahoo.com.ar,s/d,-34.54839000,-58.70365000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,19,21
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Plaza G�emes,"Av Marcelo T. de Alvear 665",s/d,5000,351,2300629,s/d,www.estacionguemescba.com.ar,-31.42232000,-64.19197000,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,P�blico,16,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Plaza Islas Malvinas,Caboto y Arzobispo Espinosa,s/d,s/d,s/d,s/d,s/d,s/d,-34.62712000,-58.36143000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,19,21
82091260,82,82091,,Salas de Teatro,Santa Fe,San Cristobal,Suardi,Plaza San Mart�n,Suardi,s/d,s/d,s/d,s/d,s/d,s/d,-30.53427620,-61.96106460,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,22
30028070,30,30028,,Salas de Teatro,Entre R�os,Gualeguay,Federaci�n,Poblarte,San Mart�n y 25 de Marzo,s/d,3206,345,6481311,poblartefederacion@hotmail.com.ar,s/d,-30.98607000,-57.92022000,Precisa,INT / Relevamiento 2017,Privado,16,21
14105260,14,14105,,Salas de Teatro,C�rdoba,Rio Primero,Villa Santa Rosa,Predio Municipal Eva Per�n del ex FFCC,Can�nico Brochero s/n,s/d,s/d,357,448210,villa.sta.rosa.cultura@gmail.com,s/d,-31.15147721,-63.40159126,Localidad,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,16,22
66028050,66,66028,,Salas de Teatro,Salta,Capital,Salta,Procultura Salta,Bartolome Mitre 331,s/d,4400,387,4218654,s/d,www.proculturasalta.com.ar,-24.78589635,-65.41075937,Precisa,Red de Ciudades Creativas / Relevamiento 2017,P�blico,19,22
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Quality Espacio ,Cruz Roja Argentina 200,s/d,5000,351,4611523,info@qualityespacio.com,www.qualityespacio.com,-31.44396000,-64.19568000,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Querida Elena,Margall 1124,s/d,s/d,s/d,s/d,queridaelena@gmail.com,www.queridaelena.blogspot.com.ar,-34.63084884,-58.36970429,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,23
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Quinto Deva,Pasaje P�rez 10,s/d,5000,351,5119854,productoraquintodeva@gmail.com,www.quintodeva.blogspot.com.ar,-31.40477200,-64.18085500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,21
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Radio City Art Center Roxy Melany,San Luis 1750,s/d,7600,223,4958547,boleteria@centrodeartemdq.com.ar,www.centrodeartemdq.com.ar,-37.99936300,-57.54813100,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,23
58035070,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Neuquen,Rainbow Salon,Planas 4005,s/d,8300,299,4452600,atencion_clientes@casinomagic.com.ar,www.casinomagic.com.ar,-38.95901400,-68.11456600,Precisa,Red de Ciudades Creativas / Relevamiento 2017,Privado,18,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Redes Club de Circo,Castillo 447,s/d,s/d,11,47758898,info@redesclubdecirco.com.ar,www.redesclubdecirco.com.ar,-34.59593000,-58.43369000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,21
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Estudio Re Fa Si,Av. Luro  2320,s/d,7600,223,4925103,s/d,s/d,-38.00001800,-57.54338900,Precisa,Argentores / Relevamiento 2017,Privado,16,23
90084010,90,90084,,Salas de Teatro,Tucum�n,Capital,San Miguel de Tucuman,Ross Sala Teatral,Laprida 135,s/d,4000,381,4977973,salaross@gmail.com,s/d,-26.82958500,-65.20269700,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,22
42105030,42,42105,,Salas de Teatro,La Pampa,Maraco,General Pico,Ruido y Nueces,Calle 17 y Calle 14,s/d,6360,2302,576787,ruidoynueceshoy@gmail.com,s/d,-35.66346300,-63.75632300,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,19,21
58035070,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Neuquen,Sala Alicia Fernandez Rego,Vuelta de Obligado 50,s/d,8300,s/d,s/d,s/d,s/d,-38.95566200,-68.58159000,Precisa,Red de Ciudades Creativas / Relevamiento 2017,P�blico,16,21
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro La Bancaria - Sala Arturo Jauretche,San Luis 2069,s/d,7600,223,4957711,smardelplata@bancaria.org.ar,www.bancariamdp.org.ar,-38.00189100,-57.55020700,Precisa,INT / Relevamiento 2017,Privado,18,21
30098040,30,30098,,Salas de Teatro,Entre R�os,Uruguay,Concepcion del Uruguay,Sala Auditorio Arturo Illia,San Martin Y Moreno,s/d,3260,s/d,s/d,s/d,s/d,-32.48538200,-58.23207700,Precisa,Argentores / Relevamiento 2017,P�blico,15,21
62021030,62,62021,,Salas de Teatro,R�o Negro,Bariloche,El Bolson,Sala Ave Fenix,Valle Nuevo 16,s/d,8430,s/d,s/d,s/d,s/d,-41.97371400,-71.53971000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
22140060,22,22140,,Salas de Teatro,Chaco,San Fernando,Resistencia,Sala Azul de Teatro,San Martin 1454,s/d,3500,373,1460009,s/d,s/d,-27.09105163,-61.08367903,Precisa,Relevamiento 2017,Privado,17,21
46014010,46,46014,,Salas de Teatro,La Rioja,Capital,La Rioja,Sala Beatriz Piquera,9 de Julio 156,P.B.,5300,380,4453336,s/d,www.culturalarioja.gob.ar,-29.41519200,-66.85486400,Precisa,Relevamiento 2017,P�blico,19,22
82021430,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Zen�n Pereyra,Sala Cine San Mart�n,R. R. Prigioni 578,s/d,s/d,356,415670645,jenavaro@hotmail.com,s/d,-31.56439721,-61.89842506,Localidad,Escena Santafesina / Relevamiento 2017,P�blico,19,21
82014140,82,82014,,Salas de Teatro,Santa Fe,Caseros,Villada,Sala Cultural Claudio Zoela,San Miguel y San Martin,s/d,s/d,3465,539559,danilopizzichinivillada@live.com.ar,s/d,-33.34969000,-61.44506000,Precisa,Escena Santafesina / Relevamiento 2017,Privado,17,21
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Sala de las Am�ricas,Bv. Las Heras 148,s/d,5000,351,5353778,informes@comunicacion.unc.edu.ar,www.unc.edu.ar,-31.43842100,-64.18889600,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,P�blico,17,23
06119050,06,06119,,Salas de Teatro,Buenos Aires,Coronel Brandsen,Coronel Brandsen,Teatro Municipal,S�enz Pe�a 676,s/d,1980,222,3442201,s/d,s/d,-35.16736343,-58.23857815,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,21
30056090,30,30056,,Salas de Teatro,Entre R�os,La Paz,Larroque,Sala de Teatro Padre Paoli,Estaci�n s/n (Parque de la Estaci�n),s/d,2854,s/d,s/d,mlarroque@rlqnet.com.ar,s/d,-33.03783019,-59.00187128,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,22
62021060,62,62021,,Salas de Teatro,R�o Negro,Bariloche,San Carlos De Bariloche,Sala de Teatro Social El Brote,Beschtedt 568,s/d,8400,298,20122228,saladeteatrosocialelbrote@gmail.com,www.elbrote.org.ar,-41.13800712,-71.30345821,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,21
78021040,78,78021,,Salas de Teatro,Santa Cruz,Guer Aike,Rio Gallegos,Sala del Obispado,Errazuriz 53,s/d,9400,296,6426276,tamy-yo-lanegra@hotmail.com,s/d,-51.65000000,-69.58333300,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
14063030,14,14063,,Salas de Teatro,C�rdoba,Marcos Juarez,Camilo Aldao,Sala El Libertablas,3 de febrero y Boulevard San Martin,s/d,2585,3468,538441,elibertablas@futurnet.com.ar,s/d,-33.12614245,-62.09660949,Precisa,INT / Relevamiento 2017,Privado,16,23
06056010,06,06056,,Salas de Teatro,Buenos Aires,Bah�a Blanca,Bah�a Blanca,Sala El Tablado,Chiclana 453,s/d,8000,291,4307292,eltablado@yahoo.com.ar,s/d,-38.72212900,-62.26147600,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,23
70077010,70,70077,,Salas de Teatro,San Juan,Rawson,Rawson,Sala Expresi�n Contempor�nea,Mendoza 2211,s/d,s/d,264,4466084,expresioncontemporanea@yahoo.com.ar,s/d,-31.51032200,-68.53049000,Precisa,Relevamiento 2017,Privado,18,21
62042390,62,62042,,Salas de Teatro,R�o Negro,General Roca,Cinco Saltos,Sala Hugo del Carril - Est. Ferrocarril,Primera Junta Y Belgrano,s/d,8303,s/d,s/d,s/d,s/d,-38.93337400,-67.99719600,Precisa,Argentores / Relevamiento 2017,P�blico,16,23
38021060,38,38021,,Salas de Teatro,Jujuy,Dr. Manuel Belgrano,San Salvador de Jujuy,Sala Jorge ACCAME,Gurruchaga y 9 de julio,s/d,4600,388,4361379,s/d,s/d,-24.19569750,-65.28631325,Precisa,UNJu / Relevamiento 2017,P�blico,16,22
10049030,10,10049,,Salas de Teatro,Catamarca,Capital,San Fernando del Valle de Catamarca,Sala Jose Horacio Monayar Del Teatro Municipal Sur,Florida 680,s/d,s/d,s/d,s/d,s/d,s/d,-28.47964940,-65.77687429,Precisa,Relevamiento 2017,P�blico,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sala Juan Bautista Alberdi,Sarmiento 1551,6�,s/d,11,43738367,salaalberdi@speedy.com.ar,s/d,-34.60539800,-58.38864500,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,22
66028050,66,66028,,Salas de Teatro,Salta,Capital,Salta,Sala Juan Carlos D�valos - Casa de la Cultura,Caseros 460,s/d,4400,387,4218002,casadelacultura@culturasalta.gov.ar,www.culturasalta.gov.ar/organismos/casa-de-la-cultura/2,-24.78987600,-65.40912800,Precisa,Red de Ciudades Creativas / Relevamiento 2017,P�blico,16,23
82098060,82,82098,,Salas de Teatro,Santa Fe,San Javier,San Javier,Sala Julio Mingo de la Secretaria de Cultura,9 de Julio y San Mart�n,s/d,s/d,3405,487619,virgmartinez2009@hotmail.com,s/d,-30.58163000,-59.92987000,Precisa,Escena Santafesina / Relevamiento 2017,P�blico,15,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Sala La Sonrisa de Beckett,Entre Rios 1051,s/d,2000,341,3778849,entrerios1051@hotmail.com,www.lasonrisadebeckett.com.ar,-32.94923000,-60.64169000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,21
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Sala Lita Tancredi,Montecaseros 1177,s/d,5500,261,6000536,lita_tancredi@yahoo.com.ar,s/d,-32.89037900,-68.83159200,Precisa,INT / Relevamiento 2017,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio Teatral Los Andes,Leiva 4249 ,s/d,s/d,s/d,49539368,s/d,s/d,-34.59245000,-58.45020000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,19,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sala Mahmoud Reda,Anchorena 364,s/d,s/d,s/d,s/d,s/d,s/d,-34.60573000,-58.41111000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,15,21
90084010,90,90084,,Salas de Teatro,Tucum�n,Capital,San Miguel de Tucuman,Sala Miguel �ngel Estrella,Virgen de la Merced 157,s/d,4000,s/d,s/d,s/d,www.pjtucuman.com.ar,-26.82951226,-65.20112717,Precisa,Secretaria de Cultura Tucum�n / Relevamiento 2017,Privado,16,21
90077010,90,90077,,Salas de Teatro,Tucum�n,Rio Chico,Aguilares,Sala Municipa Rosita �vila,Las Piedras 1500,s/d,4152,s/d,s/d,s/d,www.smt.gob.ar/novedades/7152/el-teatro-municipal-rosita-avila-presenta-una-variada-cartelera-para-disfrutar-el-fin-de-semana,-27.45446000,-65.60173000,Precisa,Secretaria de Cultura Tucum�n / Relevamiento 2017,P�blico,16,22
30091100,30,30091,,Salas de Teatro,Entre R�os,Uruguay,Rosario del Tala,Sala Municipal de Teatro M�nica Pesse,Centenario y 25 de Mayo,s/d,3174,3445,421763,teatrotala@hotmail.com.ar,s/d,-32.30267300,-59.14167800,Precisa,Plan Podesta 2020 / Relevamiento SINCA,P�blico,17,21
54007010,54,54007,,Salas de Teatro,Misiones,Apostoles,Apostoles,Sala Narass,Salta 55,s/d,3350,375,8423174,s/d,s/d,-27.90895400,-55.75027100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,23
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Sala Nicasio Oro�o,San Lorenzo 1055,s/d,2000,341,4256085,s/d,s/d,-32.94441100,-60.63705000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,23
94014020,94,94014,,Salas de Teatro,"Tierra del Fuego Ant�rtida e Islas del Atl�ntico Sur",Ushuaia,Ushuaia,Sala Nin� Marshall,Malvinas Argentinas y 12 de Octubre,s/d,9410,2901,431386,s/d,s/d,-54.81406600,-68.32253000,Precisa,INT / Relevamiento 2017,P�blico,18,23
30088020,30,30088,,Salas de Teatro,Entre R�os,Tala,San Salvador,Sala San Mart�n,San Mart�n entre 3 de Febrero y Urquiza,s/d,3218,345,4911498,s/d,s/d,-31.62607900,-58.50452400,Precisa,INT / Relevamiento 2017,P�blico,18,22
86049110,86,86049,,Salas de Teatro,Santiago del Estero,Capital,Santiago del Estero,Sala Teatral ADATISE,Av. Libertad 175,s/d,4200,385,adatise_sgo@yahoo.com,s/d,s/d,-27.78524700,-64.25739300,Precisa,Relevamiento 2017,Privado,16,23
14007060,14,14007,,Salas de Teatro,C�rdoba,Calamuchita,Embalse,Sala Tio Tom,Hip�lito Yrigoyen 400,s/d,5856,s/d,s/d,s/d,s/d,-32.20272000,-64.40155000,Precisa,Relevamiento 2017,Privado,19,23
82070100,82,82070,,Salas de Teatro,Santa Fe,Las Colonias,Humboldt,Sala Tiro Federal,Santois Viann s/n,s/d,s/d,3496,480439,consultorayennerich@yahoo.com.ar,s/d,-31.40092106,-61.08255157,Localidad,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Salas Equis,Mario Bravo 478,s/d,s/d,s/d,s/d,s/d,s/d,-34.60411492,-58.41696750,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,15,23
06861010,06,06861,,Salas de Teatro,Buenos Aires,Vicente Lopez,Vicente Lopez,Sal�n AMIA,Melo 1853,s/d,s/d,11,45139822,s/d,s/d,-34.53150796,-58.48466067,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,23
42147030,42,42147,,Salas de Teatro,La Pampa,Trenel,Trenel,Sal�n Comunal,Alem Y Roca,s/d,6369,s/d,s/d,s/d,s/d,-35.70006900,-64.13269000,Precisa,Argentores / Relevamiento 2017,P�blico,16,21
42112020,42,42112,,Salas de Teatro,La Pampa,Puelen,25 de Mayo,Sal�n Comunal,Gral. Pico y Figueroa Alcorta,s/d,s/d,s/d,s/d,s/d,s/d,-37.77004000,-67.71652000,Precisa,INT / Relevamiento 2017,P�blico,17,22
82007060,82,82007,,Salas de Teatro,Santa Fe,Belgrano,Tortugas,Sal�n Comunal de Cultura,Av. Rivadavia y Celman,s/d,s/d,347,575266,patry_capponi@hotmail.com,s/d,-32.74690000,-61.81929000,Precisa,Escena Santafesina / Relevamiento 2017,P�blico,18,22
46126010,46,46126,,Salas de Teatro,La Rioja,Sanagasta,Villa Sanagasta,Sal�n Cultural La Vieja Bodega,Sarmiento entre Avenida San Martin y Carlos Alvarez,s/d,s/d,s/d,s/d,s/d,s/d,-29.30644915,-67.04140974,Localidad,INT / Relevamiento 2017,P�blico,16,22
06735020,06,06735,,Salas de Teatro,Buenos Aires,San Antonio de Areco,San Antonio de Areco,Sal�n Cultural Manuel J. de Guerrico,Lavalle 363,s/d,s/d,s/d,s/d,s/d,s/d,-34.24291815,-59.47408642,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,19,23
14021250,14,14021,,Salas de Teatro,C�rdoba,Colon,Salsipuedes,Sal�n Cultural Oscar Salaverry,Av. Belgrano y Chacabuco,s/d,s/d,3543,492880,turismo@salsipuedes.gob.ar,s/d,-31.13883441,-64.29066104,Localidad,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,19,22
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Salon de Banco Crediccop,"Av Rivadavia 16238",s/d,1706,11,46592591,s/d,s/d,-34.64597000,-58.59246700,Precisa,Argentores / Relevamiento 2017,Privado,16,21
14007310,14,14007,,Salas de Teatro,C�rdoba,Calamuchita,Villa General Belgrano,Sal�n de Eventos y Convenciones del Mirador,Julio A. Roca 168,s/d,s/d,354,6461512,turismo@vgb.gov.ar,www.vgb.gov.ar,-31.97967000,-64.56000000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,15,23
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Sal�n de la Parroquia Sagrado Coraz�n de Jes�s,M. de Lorenzi y B. de Irigoyen,s/d,2300,s/d,s/d,s/d,s/d,-31.24824824,-61.49981179,Localidad,Alternativa Teatral / Relevamiento 2017,Privado,19,23
22039010,22,22039,,Salas de Teatro,Chaco,2 de Abril,Hermoso Campo,Salon de Usos Multiples ,Avenida del Libertador,s/d,3733,s/d,s/d,s/d,s/d,-27.60883999,-61.34415077,Precisa,Secretaria de Cultura de Hermoso Campo / Relevamiento 2017,P�blico,17,22
14035120,14,14035,,Salas de Teatro,C�rdoba,General Roca,Villa Huidobro,Sal�n de Usos M�ltiples del Centro de Apoyo al Ni�o y la Familia Mirna Merlo,Pasaje San Jos� de Calasanz y Dr. Antonio P�rez,s/d,s/d,2336,481202,administracion@villahuidobro.gov.ar,s/d,-34.83718177,-64.58335717,Localidad,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,16,21
62070020,62,62070,,Salas de Teatro,R�o Negro,Pilcaniyeu,Dina Huapi,Sal�n de Usos M�ltiples Roberto Navarro,Nicaragua entre Colombia y Ecuador,s/d,s/d,294,4384712,gabrielpaez05@hotmail.com,www.cem96dinahuapi.blogspot.com.ar,-41.06919342,-71.16219333,Localidad,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,P�blico,18,22
54042020,54,54042,,Salas de Teatro,Misiones,Eldorado,El Dorado,Sal�n Eibl,San Martin 3248,s/d,3380,3751,423249,s/d,s/d,-26.40856600,-54.58821700,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,23
06371010,06,06371,,Salas de Teatro,Buenos Aires,General San Mart�n,General San Martin,Sal�n Marienheim,Calle 110 n� 2092 (ex Pueyrred�n),s/d,1651,11,47685001,s/d,s/d,-34.56965338,-58.53495435,Localidad,Alternativa Teatral / Relevamiento 2017,Privado,15,21
14042140,14,14042,,Salas de Teatro,C�rdoba,General San Martin,Ticino,Sal�n Municipal,Pasaje Pte. Ra�l Alonsin 308,s/d,s/d,353,4886109,mariba_clara@hotmail.com,s/d,-32.69192714,-63.43530444,Localidad,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,19,21
58007010,58,58007,,Salas de Teatro,Neuqu�n,Alumine,Alumine,Sal�n Municipal,Torcuato Modarelli 233,s/d,8345,s/d,s/d,s/d,s/d,-39.23497390,-70.92250820,Precisa,INT / Relevamiento 2017,P�blico,16,22
06077010,06,06077,,Salas de Teatro,Buenos Aires,Arrecifes,Arrecifes,Sal�n Regina,Rivadavia 285,s/d,2740,,s/d,s/d,s/d,-34.06682856,-60.10876997,Precisa,Argentores / Relevamiento 2017,Privado,19,23
30084070,30,30084,,Salas de Teatro,Entre R�os,Parana,Crespo,Sal�n Teatro Municipal,25 de Mayo 943,s/d,3116,343,4951130,glendakihn@gmail.com,www.crespo.gov.ar/culturayeducacion.html,-32.03130780,-60.30558420,Precisa,SPOTT / Relevamiento 2017,P�blico,19,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Santos Dumont 4040,Santos Dumont 4040,s/d,1427,s/d,s/d,programacion@santos4040.com.ar,www.santos4040.com.ar,-34.58865704,-58.44989365,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro Saulo Benavente,Alem  3078,s/d,2000,341,4728632,s/d,s/d,-32.97473600,-60.63493800,Precisa,Argentores / Relevamiento 2017,Privado,15,21
06035010,06,06035,,Salas de Teatro,Buenos Aires,Avellaneda,Avellaneda,Instituto de Teatro,Alsina 157,s/d,1870,11,42059559,s/d,s/d,-34.66390100,-58.36589300,Precisa,Argentores / Relevamiento 2017,P�blico,19,22
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Secretar�a de M�sicos - SMCuyo,Rioja 1439,s/d,5500,261,4230402,s/d,s/d,-32.88705300,-68.83547600,Precisa,Argentores / Relevamiento 2017,P�blico,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sergio Souza,"Av Rivadavia 1180",s/d,s/d,11,43819878,sergiosouza@yahoo.com,s/d,-34.60863000,-58.38305000,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sha,Sarmiento 2255,s/d,s/d,11,49532914,info@teatrosha.com,s/d,-34.60586000,-58.39869000,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,16,23
06658010,06,06658,,Salas de Teatro,Buenos Aires,Quilmes,Quilmes,Sociedad de Fomento Italiana Giuseppe Verdi,Cramer 723,s/d,1876,s/d,s/d,s/d,s/d,-34.70548000,-58.28591000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,22
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Sociedad Espa�ola,Av. Mitre 83,s/d,2300,s/d,s/d,s/d,s/d,-31.25332000,-61.48413000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,15,23
06260010,06,06260,,Salas de Teatro,Buenos Aires,Esteban Echeverr�a,Monte Grande,Sociedad Espa�ola,Dr. Rotta 51,s/d,1842,11,42817926,s/d,s/d,-34.81865900,-58.46738200,Precisa,Argentores / Relevamiento 2017,Privado,16,23
78014080,78,78014,,Salas de Teatro,Santa Cruz,Deseado,Puerto Deseado,Sociedad Espa�ola de Socorros Mutuos,San Martin Y Moreno,s/d,s/d,s/d,s/d,pokefon@hotmail.com,s/d,-47.75214400,-65.89747100,Precisa,INT / Relevamiento 2017,Privado,16,23
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Sociedad Fomento de Castelar y Biblioteca Popular 9 de Julio - Arte/Cultura,Almafuerte 2642,s/d,1712,11,46292150,s/d,s/d,-37.39283705,-62.80509305,Precisa,Argentores / Relevamiento 2017,Privado,19,23
06028010,06,06028,,Salas de Teatro,Buenos Aires,Almirante Brown,Almirante Brown,Sociedad Italiana,Leonardo Rosales 1518,s/d,1846,11,42945242,mauricioorfini@speedy.com.ar,s/d,-34.79931100,-58.38672000,Precisa,Argentores / Relevamiento 2017,Privado,18,23
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Sociedad Italiana,Rosales 1042,s/d,1706,11,44436110,s/d,s/d,-34.62275300,-58.59610700,Precisa,Argentores / Relevamiento 2017,Privado,15,22
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Sociedad Italiana,Gral. San Martin 451,s/d,1708,11,46280652,italiamoron@gmail.com,s/d,-34.65344800,-58.62273400,Precisa,Argentores / Relevamiento 2017,Privado,19,22
14063180,14,14063,,Salas de Teatro,C�rdoba,Marcos Juarez,Marcos Ju�rez,Sociedad Italiana,Belgrano 1024,s/d,2580,3472,456148,s/d,s/d,-32.69551600,-62.10517500,Precisa,Argentores / Relevamiento 2017,Privado,19,23
06371010,06,06371,,Salas de Teatro,Buenos Aires,General San Mart�n,General San Martin,Sociedad Italiana,Pellegrini 2030,s/d,1650,11,47555319,s/d,www.sociedaditalianadesanmartin.blogspot.com.ar,-34.57839000,-58.53864600,Precisa,Argentores / Relevamiento 2017,Privado,17,23
82084010,82,82084,,Salas de Teatro,Santa Fe,Rosario,Acebal,Sociedad Italiana,Asurmendi 345,s/d,2109,s/d,s/d,s/d,s/d,-33.23505300,-60.83272900,Precisa,Relevamiento 2017,Privado,19,23
06056010,06,06056,,Salas de Teatro,Buenos Aires,Bah�a Blanca,Bah�a Blanca,Sociedad Italiana de Cabildo,Rondeau 236,s/d,8000,291,4527770,s/d,s/d,-38.71961000,-62.27189000,Precisa,Argentores / Relevamiento 2017,Privado,18,21
